"Date","Price","Open","High","Low","Vol.","Change %"
"01/31/2023","2.5668","2.4829","2.5699","2.4691","4.20K","2.72%"
"01/30/2023","2.4989","2.6046","2.6046","2.5004","0.04K","-4.08%"
"01/29/2023","2.6053","2.5985","2.6080","2.5974","","0.65%"
"01/27/2023","2.5886","2.6200","2.6397","2.5767","1.02K","-0.90%"
"01/26/2023","2.6121","2.5876","2.6475","2.5876","0.91K","0.72%"
"01/25/2023","2.5934","2.6925","2.7129","2.5799","0.79K","-2.09%"
"01/24/2023","2.6487","2.6905","2.6905","2.6362","1.00K","-1.77%"
"01/23/2023","2.6965","2.6518","2.7080","2.6497","0.60K","2.47%"
"01/22/2023","2.6316","2.6464","2.6465","2.6278","","-0.52%"
"01/20/2023","2.6454","2.6118","2.6672","2.6006","1.39K","1.87%"
"01/19/2023","2.5968","2.4900","2.6141","2.4900","2.03K","2.90%"
"01/18/2023","2.5235","2.5672","2.5935","2.5114","4.11K","-0.85%"
"01/17/2023","2.5451","2.4996","2.5686","2.4962","3.62K","1.63%"
"01/16/2023","2.5042","2.5140","2.5336","2.4955","0.55K","-0.97%"
"01/15/2023","2.5288","2.5411","2.5445","2.5288","","-0.16%"
"01/13/2023","2.5328","2.4590","2.5391","2.4539","3.13K","2.32%"
"01/12/2023","2.4753","2.4408","2.4932","2.4259","2.62K","1.68%"
"01/11/2023","2.4345","2.3179","2.4393","2.3008","2.22K","4.59%"
"01/10/2023","2.3277","2.3000","2.3485","2.2811","2.04K","1.52%"
"01/09/2023","2.2929","2.2674","2.3337","2.2674","2.73K","1.25%"
"01/08/2023","2.2647","2.2585","2.2772","2.2585","","0.90%"
"01/06/2023","2.2446","2.2876","2.3106","2.2363","2.39K","-0.99%"
"01/05/2023","2.2671","2.3038","2.3068","2.2574","2.91K","0.35%"
"01/04/2023","2.2592","2.3724","2.3724","2.2459","2.13K","-4.32%"
"01/03/2023","2.3612","2.4874","2.4935","2.3494","3.66K","-5.29%"
"01/02/2023","2.4931","2.5011","2.5069","2.4858","","0.60%"
"12/30/2022","2.4783","2.3907","2.4858","2.3643","2.32K","4.54%"
"12/29/2022","2.3707","2.3490","2.3875","2.3123","0.28K","0.33%"
"12/28/2022","2.3629","2.3704","2.3734","2.2995","0.47K","-0.23%"
"12/27/2022","2.3683","2.4022","2.4168","2.3590","4.08K","-2.26%"
"12/26/2022","2.4230","2.3981","2.4233","2.3971","","1.32%"
"12/23/2022","2.3915","2.2860","2.3939","2.2636","3.30K","5.83%"
"12/22/2022","2.2597","2.2881","2.2963","2.2339","4.15K","-0.22%"
"12/21/2022","2.2647","2.2318","2.2815","2.2225","7.44K","1.47%"
"12/20/2022","2.2320","2.1933","2.2408","2.1760","5.04K","1.89%"
"12/19/2022","2.1906","2.1554","2.2067","2.1464","7.75K","1.83%"
"12/18/2022","2.1513","2.1395","2.1524","2.1385","","0.25%"
"12/16/2022","2.1459","2.1906","2.1934","2.1186","6.17K","-1.56%"
"12/15/2022","2.1800","2.2509","2.2553","2.1778","5.16K","-3.27%"
"12/14/2022","2.2536","2.1728","2.2616","2.1696","6.23K","3.57%"
"12/13/2022","2.1760","2.1122","2.1878","2.1040","7.73K","3.86%"
"12/12/2022","2.0952","2.0607","2.1069","2.0344","8.87K","1.76%"
"12/11/2022","2.0589","2.0610","2.0701","2.0564","","-0.40%"
"12/09/2022","2.0672","2.0753","2.0898","2.0468","7.01K","0.29%"
"12/08/2022","2.0612","2.0963","2.1394","2.0547","8.95K","-1.31%"
"12/07/2022","2.0886","2.1696","2.1787","2.0845","9.19K","-3.33%"
"12/06/2022","2.1606","2.2414","2.2414","2.1424","9.77K","-2.33%"
"12/05/2022","2.2122","2.3285","2.3484","2.2075","7.56K","-4.43%"
"12/04/2022","2.3147","2.2915","2.3213","2.2892","","1.21%"
"12/02/2022","2.2871","2.3305","2.3562","2.2751","5.98K","-2.34%"
"12/01/2022","2.3419","2.3769","2.4151","2.3358","25.14K","-1.70%"
"11/30/2022","2.3825","2.2902","2.3871","2.2902","23.13K","4.08%"
"11/29/2022","2.2892","2.2320","2.3332","2.2204","23.91K","0.89%"
"11/28/2022","2.2690","2.2937","2.3031","2.2180","22.08K","-0.39%"
"11/27/2022","2.2779","2.2808","2.2855","2.2664","","0.37%"
"11/25/2022","2.2695","2.3685","2.3895","2.2605","21.29K","-7.35%"
"11/24/2022","2.4495","2.4678","2.4678","2.4495","0.01K","3.18%"
"11/23/2022","2.3741","2.4183","2.4298","2.3065","21.57K","-1.83%"
"11/22/2022","2.4184","2.3610","2.4484","2.3576","25.39K","2.82%"
"11/21/2022","2.3520","2.3433","2.3730","2.2439","22.49K","-2.88%"
"11/20/2022","2.4218","2.4276","2.4292","2.4206","","3.60%"
"11/18/2022","2.3377","2.3851","2.3983","2.2857","17.27K","-1.83%"
"11/17/2022","2.3812","2.4496","2.4498","2.3728","18.78K","-2.70%"
"11/16/2022","2.4472","2.4661","2.4886","2.4021","20.12K","-0.73%"
"11/15/2022","2.4652","2.4700","2.5205","2.4294","17.50K","0.31%"
"11/14/2022","2.4577","2.5491","2.5783","2.4501","12.35K","-7.26%"
"11/13/2022","2.6500","2.6279","2.6556","2.6254","","4.31%"
"11/11/2022","2.5404","2.4829","2.5585","2.4828","14.85K","1.95%"
"11/10/2022","2.4919","2.4796","2.5082","2.4445","15.21K","1.40%"
"11/09/2022","2.4575","2.5448","2.5469","2.4539","20.56K","-3.16%"
"11/08/2022","2.5378","2.5948","2.6052","2.5200","32.37K","-1.67%"
"11/07/2022","2.5810","2.6154","2.6352","2.5759","12.83K","-4.63%"
"11/06/2022","2.7062","2.7088","2.7152","2.7054","","3.00%"
"11/04/2022","2.6273","2.5567","2.6682","2.5567","17.38K","2.81%"
"11/03/2022","2.5556","2.5642","2.5651","2.5134","18.75K","-0.95%"
"11/02/2022","2.5801","2.5115","2.5876","2.4907","15.54K","3.07%"
"11/01/2022","2.5032","2.4641","2.5202","2.4593","9.89K","2.61%"
"10/31/2022","2.4396","2.4683","2.4787","2.3997","10.24K","-4.76%"
"10/30/2022","2.5615","2.5645","2.5664","2.5552","","3.81%"
"10/28/2022","2.4675","2.5150","2.5151","2.4357","13.17K","-2.19%"
"10/27/2022","2.5227","2.5092","2.5397","2.4655","15.61K","1.50%"
"10/26/2022","2.4853","2.4295","2.5037","2.4127","12.83K","1.81%"
"10/25/2022","2.4411","2.4064","2.4453","2.3654","9.10K","1.56%"
"10/24/2022","2.4037","2.3848","2.4282","2.3292","7.89K","-2.64%"
"10/23/2022","2.4689","2.4611","2.4725","2.4609","","3.18%"
"10/21/2022","2.3927","2.3808","2.4055","2.3482","4.30K","0.85%"
"10/20/2022","2.3725","2.3782","2.4360","2.3682","6.64K","-0.85%"
"10/19/2022","2.3928","2.3543","2.3998","2.3282","6.94K","2.38%"
"10/18/2022","2.3372","2.3620","2.3740","2.2868","8.44K","-0.91%"
"10/17/2022","2.3587","2.3916","2.4181","2.3495","6.42K","-10.77%"
"10/16/2022","2.6435","2.6356","2.6439","2.6318","","11.17%"
"10/14/2022","2.3778","2.4511","2.4511","2.3605","8.12K","-3.12%"
"10/13/2022","2.4543","2.3888","2.4608","2.3495","6.86K","2.17%"
"10/12/2022","2.4022","2.3800","2.4367","2.3590","6.07K","-0.87%"
"10/11/2022","2.4232","2.4258","2.4324","2.3847","7.39K","-0.79%"
"10/10/2022","2.4426","2.5039","2.5254","2.4251","9.62K","-11.03%"
"10/09/2022","2.7455","2.7555","2.7562","2.7399","","8.71%"
"10/07/2022","2.5255","2.4663","2.5433","2.4553","10.03K","2.43%"
"10/06/2022","2.4656","2.4507","2.4827","2.4168","13.43K","0.60%"
"10/05/2022","2.4508","2.3940","2.4530","2.3613","13.57K","1.85%"
"10/04/2022","2.4064","2.2975","2.4136","2.2960","13.62K","4.60%"
"10/03/2022","2.3005","2.2683","2.3305","2.2683","12.65K","-5.48%"
"10/02/2022","2.4338","2.4261","2.4371","2.4234","","9.57%"
"09/30/2022","2.2213","2.2726","2.2822","2.1893","6.09K","-1.53%"
"09/29/2022","2.2559","2.2846","2.2992","2.2456","4.53K","-1.67%"
"09/28/2022","2.2942","2.1915","2.2961","2.1898","5.82K","3.64%"
"09/27/2022","2.2137","2.1873","2.2368","2.1813","5.17K","2.80%"
"09/26/2022","2.1534","2.1810","2.2502","2.1436","5.78K","-7.61%"
"09/25/2022","2.3308","2.3223","2.3308","2.3214","","5.61%"
"09/23/2022","2.2069","2.3058","2.3058","2.1881","4.39K","-5.03%"
"09/22/2022","2.3237","2.2894","2.3834","2.2894","4.44K","0.71%"
"09/21/2022","2.3073","2.3179","2.3753","2.2871","4.72K","-0.09%"
"09/20/2022","2.3093","2.3447","2.3587","2.2950","2.86K","-1.31%"
"09/19/2022","2.3399","2.2636","2.3430","2.2434","3.77K","-3.34%"
"09/18/2022","2.4207","2.4192","2.4271","2.4143","","4.62%"
"09/16/2022","2.3138","2.2999","2.3403","2.2999","4.50K","-0.13%"
"09/15/2022","2.3167","2.3950","2.3951","2.2847","4.99K","-3.70%"
"09/14/2022","2.4058","2.3448","2.4329","2.3252","5.79K","1.38%"
"09/13/2022","2.3730","2.3969","2.4040","2.3264","3.83K","0.53%"
"09/12/2022","2.3604","2.3043","2.3855","2.3043","2.89K","-2.65%"
"09/11/2022","2.4246","2.4273","2.4352","2.4236","","3.95%"
"09/09/2022","2.3325","2.2573","2.3345","2.2573","2.96K","3.89%"
"09/08/2022","2.2452","2.2299","2.2568","2.1878","3.47K","1.93%"
"09/07/2022","2.2026","2.2822","2.3164","2.1964","3.26K","-4.11%"
"09/06/2022","2.2970","2.3557","2.3800","2.2913","5.59K","-8.20%"
"09/05/2022","2.5021","2.4862","2.5258","2.4779","0.67K","0.83%"
"09/04/2022","2.4814","2.4675","2.4893","2.4675","","6.65%"
"09/02/2022","2.3267","2.2908","2.3522","2.2877","3.93K","2.32%"
"09/01/2022","2.2739","2.2962","2.3176","2.2547","4.88K","-2.60%"
"08/31/2022","2.3346","2.3462","2.3941","2.3121","4.60K","-3.35%"
"08/30/2022","2.4156","2.4902","2.4902","2.4063","3.37K","-5.42%"
"08/29/2022","2.5539","2.4725","2.5560","2.4725","1.98K","-4.32%"
"08/28/2022","2.6691","2.6627","2.6768","2.6563","","7.16%"
"08/26/2022","2.4907","2.4927","2.4975","2.4233","2.85K","0.57%"
"08/25/2022","2.4767","2.5417","2.5417","2.4767","2.36K","-1.64%"
"08/24/2022","2.5179","2.5604","2.5679","2.4805","3.89K","-1.63%"
"08/23/2022","2.5597","2.5015","2.5681","2.5015","3.11K","2.74%"
"08/22/2022","2.4914","2.5151","2.5386","2.4200","3.83K","-16.75%"
"08/21/2022","2.9928","3.0040","3.0050","2.9842","","17.53%"
"08/19/2022","2.5464","2.4987","2.5608","2.4831","1.90K","0.54%"
"08/18/2022","2.5326","2.4729","2.5434","2.4684","1.35K","2.20%"
"08/17/2022","2.4780","2.4441","2.4942","2.4361","2.49K","1.19%"
"08/16/2022","2.4488","2.4774","2.4901","2.4276","2.06K","-1.79%"
"08/15/2022","2.4934","2.5067","2.5067","2.4404","2.60K","-18.07%"
"08/14/2022","3.0434","3.0491","3.0510","3.0419","","18.96%"
"08/12/2022","2.5584","2.5374","2.5600","2.5263","1.94K","-0.72%"
"08/11/2022","2.5770","2.5563","2.5836","2.5333","3.81K","1.49%"
"08/10/2022","2.5391","2.4332","2.5405","2.4282","3.03K","2.64%"
"08/09/2022","2.4739","2.4340","2.5063","2.4340","2.55K","1.00%"
"08/08/2022","2.4494","2.3921","2.4310","2.3776","1.80K","-13.53%"
"08/07/2022","2.8326","2.8522","2.8622","2.8296","","18.50%"
"08/05/2022","2.3903","2.3800","2.4086","2.3554","2.60K","0.50%"
"08/04/2022","2.3784","2.4381","2.4640","2.3580","4.21K","-2.86%"
"08/03/2022","2.4483","2.5118","2.5729","2.4464","2.13K","-2.93%"
"08/02/2022","2.5223","2.5020","2.5683","2.4763","2.41K","0.49%"
"08/01/2022","2.5101","2.5957","2.5957","2.4777","3.35K","-19.02%"
"07/31/2022","3.0995","3.0863","3.0995","3.0819","","18.72%"
"07/29/2022","2.6107","2.6112","2.6736","2.6016","2.50K","1.11%"
"07/28/2022","2.5821","2.6311","2.6311","2.5539","1.47K","-0.79%"
"07/27/2022","2.6027","2.5410","2.6064","2.5123","3.12K","2.88%"
"07/26/2022","2.5299","2.5529","2.5634","2.5065","1.74K","0.56%"
"07/25/2022","2.5158","2.4542","2.5145","2.4542","1.95K","-16.69%"
"07/24/2022","3.0198","3.2321","3.2367","3.0191","","22.51%"
"07/22/2022","2.4650","2.4641","2.5065","2.4612","1.43K","-0.57%"
"07/21/2022","2.4791","2.5159","2.5162","2.4705","2.35K","-2.20%"
"07/20/2022","2.5349","2.5164","2.5466","2.5145","0.89K","-0.35%"
"07/19/2022","2.5437","2.5056","2.5576","2.4861","1.34K","1.45%"
"07/18/2022","2.5073","2.5407","2.5649","2.5197","1.26K","-21.65%"
"07/17/2022","3.2001","3.2146","3.2146","3.1946","","29.85%"
"07/15/2022","2.4644","2.5017","2.5022","2.4655","2.59K","0.99%"
"07/14/2022","2.4403","2.4136","2.4363","2.3362","1.78K","-1.34%"
"07/13/2022","2.4735","2.4984","2.4984","2.4550","1.91K","-0.87%"
"07/12/2022","2.4952","2.6323","2.6323","2.4719","1.34K","-5.63%"
"07/11/2022","2.6440","2.5875","2.6148","2.5359","1.00K","-22.85%"
"07/10/2022","3.4270","3.4383","3.4398","3.4182","","32.01%"
"07/08/2022","2.5961","2.5234","2.5768","2.5234","1.10K","2.22%"
"07/07/2022","2.5396","2.4371","2.5634","2.4368","1.91K","4.34%"
"07/06/2022","2.4339","2.5089","2.5224","2.3945","0.92K","-3.06%"
"07/05/2022","2.5107","2.7669","2.7669","2.4700","3.35K","-32.48%"
"07/04/2022","3.7182","3.6645","3.7478","3.6414","1.05K","1.25%"
"07/03/2022","3.6722","3.6608","3.6827","3.6592","","34.31%"
"07/01/2022","2.7341","2.7342","2.7440","2.6929","2.28K","2.77%"
"06/30/2022","2.6604","2.7205","2.7478","2.6508","1.55K","-3.28%"
"06/29/2022","2.7505","2.8263","2.8439","2.7304","1.57K","-2.22%"
"06/28/2022","2.8129","2.7869","2.8124","2.7702","1.62K","2.08%"
"06/27/2022","2.7556","2.7289","2.7674","2.7198","1.20K","-26.79%"
"06/26/2022","3.7641","3.7470","3.7660","3.7341","","37.21%"
"06/24/2022","2.7434","2.7069","2.7478","2.7069","1.25K","1.76%"
"06/23/2022","2.6959","2.7755","2.7755","2.6910","1.11K","-2.77%"
"06/22/2022","2.7726","2.6772","2.7615","2.6754","0.77K","-0.82%"
"06/21/2022","2.7954","2.8029","2.8758","2.8000","1.12K","-27.36%"
"06/20/2022","3.8483","3.8345","3.8551","3.7136","","0.38%"
"06/19/2022","3.8338","3.8445","3.8583","3.8300","","37.07%"
"06/17/2022","2.7970","2.8789","2.8824","2.7912","1.52K","-6.00%"
"06/16/2022","2.9756","2.9158","2.9700","2.8959","0.87K","1.28%"
"06/15/2022","2.9379","2.9345","2.9508","2.9239","1.69K","-1.03%"
"06/14/2022","2.9686","3.0185","3.0484","3.0185","1.69K","-1.58%"
"06/13/2022","3.0162","3.0132","3.0330","2.9833","1.16K","-26.91%"
"06/12/2022","4.1267","4.1433","4.1533","4.1227","","36.08%"
"06/10/2022","3.0325","3.0594","3.0717","3.0057","1.03K","-0.96%"
"06/09/2022","3.0618","3.0450","3.0710","3.0450","0.86K","0.46%"
"06/08/2022","3.0479","2.9891","3.0488","2.9891","0.84K","1.67%"
"06/07/2022","2.9978","2.9400","2.9716","2.9210","1.42K","2.33%"
"06/06/2022","2.9295","2.9169","2.9378","2.9160","1.66K","-32.10%"
"06/05/2022","4.3144","4.3073","4.3224","4.2966","","47.64%"
"06/03/2022","2.9222","2.9070","2.9270","2.9070","2.04K","0.87%"
"06/02/2022","2.8971","2.8226","2.9024","2.8226","1.79K","2.36%"
"06/01/2022","2.8302","2.8630","2.8630","2.8303","1.74K","0.89%"
"05/31/2022","2.8053","2.9200","2.9200","2.8767","1.30K","-28.84%"
"05/30/2022","3.9421","3.9207","3.9438","3.8951","","0.52%"
"05/29/2022","3.9218","3.9059","3.9219","3.9019","","36.07%"
"05/27/2022","2.8821","2.7816","2.8524","2.7816","1.30K","2.01%"
"05/26/2022","2.8254","2.8000","2.8340","2.8000","1.88K","1.74%"
"05/25/2022","2.7770","2.7398","2.7488","2.7375","1.38K","1.69%"
"05/24/2022","2.7308","2.7482","2.7482","2.7152","1.76K","-0.36%"
"05/23/2022","2.7406","2.7469","2.7469","2.7170","1.00K","-28.66%"
"05/22/2022","3.8418","3.8389","3.8441","3.8239","","40.62%"
"05/20/2022","2.7320","2.7300","2.7300","2.7216","0.90K","0.18%"
"05/19/2022","2.7271","2.6666","2.6850","2.6666","1.18K","0.74%"
"05/18/2022","2.7070","2.7736","2.7736","2.7243","1.00K","-2.99%"
"05/17/2022","2.7904","2.8260","2.8260","2.7840","1.08K","-0.95%"
"05/16/2022","2.8172","2.7550","2.8234","2.7550","0.90K","-29.59%"
"05/15/2022","4.0011","3.9822","4.0120","3.9794","","43.15%"
"05/13/2022","2.7951","2.7772","2.7789","2.7772","0.77K","2.10%"
"05/12/2022","2.7377","2.7181","2.7454","2.7181","0.79K","-0.38%"
"05/11/2022","2.7482","2.7093","2.7500","2.6914","0.90K","3.93%"
"05/10/2022","2.6444","2.6856","2.7029","2.6408","0.77K","-2.28%"
"05/09/2022","2.7062","2.8323","2.8436","2.7475","0.92K","-28.64%"
"05/08/2022","3.7921","3.7888","3.7983","3.7858","","33.82%"
"05/06/2022","2.8338","2.8157","2.8485","2.8045","1.47K","0.74%"
"05/05/2022","2.8131","2.8250","2.8250","2.7564","0.95K","0.55%"
"05/04/2022","2.7977","2.7638","2.8077","2.7434","1.55K","4.49%"
"05/03/2022","2.6775","2.6264","2.6590","2.6264","0.90K","0.91%"
"05/02/2022","2.6533","2.5848","2.6504","2.5848","0.23K","-22.68%"
"05/01/2022","3.4317","3.4264","3.4409","3.4226","","30.39%"
"04/29/2022","2.6318","2.6774","2.6819","2.6440","0.47K","-0.82%"
"04/28/2022","2.6535","2.6119","2.6511","2.6119","1.20K","0.99%"
"04/27/2022","2.6276","2.5939","2.6212","2.5939","0.33K","0.63%"
"04/26/2022","2.6111","2.6190","2.6238","2.6190","0.33K","0.97%"
"04/25/2022","2.5860","2.6155","2.6155","2.6155","0.20K","-20.53%"
"04/24/2022","3.2539","3.2666","3.2672","3.2420","","23.08%"
"04/22/2022","2.6437","2.6460","2.6460","2.6411","0.27K","-1.77%"
"04/21/2022","2.6914","2.6785","2.6785","2.6785","0.18K","1.53%"
"04/20/2022","2.6508","2.6656","2.6656","2.6331","0.35K","0.51%"
"04/19/2022","2.6373","2.7209","2.7209","2.6651","0.41K","-3.60%"
"04/18/2022","2.7359","2.7364","2.7364","2.7352","0.37K","-19.92%"
"04/17/2022","3.4165","3.4040","3.4238","3.4019","","25.33%"
"04/14/2022","2.7261","2.6599","2.6599","2.6578","0.46K","1.08%"
"04/13/2022","2.6971","2.6680","2.6815","2.6680","0.54K","1.77%"
"04/12/2022","2.6502","2.6130","2.6340","2.6130","0.71K","4.28%"
"04/11/2022","2.5414","2.5294","2.5426","2.5229","0.34K","-17.71%"
"04/10/2022","3.0883","3.1253","3.1265","3.0861","","18.78%"
"04/08/2022","2.6000","2.5330","2.6008","2.5193","0.69K","2.12%"
"04/07/2022","2.5461","2.5385","2.5475","2.5049","0.41K","1.43%"
"04/06/2022","2.5102","2.5570","2.5570","2.5570","0.29K","-3.04%"
"04/05/2022","2.5890","2.6100","2.6186","2.6100","0.37K","-0.53%"
"04/04/2022","2.6029","2.6070","2.6070","2.5901","0.50K","-17.02%"
"04/03/2022","3.1366","3.1380","3.1433","3.1272","","23.03%"
"04/01/2022","2.5494","2.5034","2.5034","2.5034","0.20K","2.34%"
"03/31/2022","2.4910","2.5426","2.5426","2.5234","0.39K","-2.51%"
"03/30/2022","2.5551","2.5373","2.5430","2.5200","0.49K","3.19%"
"03/29/2022","2.4760","2.3841","2.3841","2.3841","0.52K","-0.02%"
"03/28/2022","2.4765","2.4829","2.4829","2.4829","0.27K","-26.39%"
"03/27/2022","3.3643","3.3739","3.3946","3.3636","","29.70%"
"03/25/2022","2.5940","2.5300","2.5300","2.5300","0.35K","1.35%"
"03/24/2022","2.5594","2.5814","2.5814","2.5814","0.14K","-1.93%"
"03/23/2022","2.6097","2.5970","2.5970","2.5825","0.12K","2.45%"
"03/22/2022","2.5474","2.5610","2.5610","2.5455","0.21K","-0.35%"
"03/21/2022","2.5563","2.5558","2.5558","2.5510","0.40K","-21.67%"
"03/20/2022","3.2634","3.2431","3.2664","3.2229","","31.40%"
"03/18/2022","2.4835","2.4707","2.4707","2.4707","0.10K","0.91%"
"03/17/2022","2.4611","2.4137","2.4137","2.4137","0.24K","5.46%"
"03/16/2022","2.3336","2.4055","2.4055","2.4055","0.05K","-1.05%"
"03/15/2022","2.3584","2.3500","2.3500","2.3500","0.12K","-2.29%"
"03/14/2022","2.4137","2.4155","2.4155","2.4155","0.26K","-26.19%"
"03/13/2022","3.2700","3.3093","3.3101","3.2513","","29.93%"
"03/11/2022","2.5168","2.5300","2.5300","2.4875","0.53K","3.47%"
"03/10/2022","2.4324","2.4400","2.4594","2.4400","0.88K","-0.29%"
"03/09/2022","2.4394","2.3037","2.4401","2.3037","1.28K","-9.20%"
"03/08/2022","2.6867","2.7594","2.8055","2.6672","0.49K","-0.54%"
"03/07/2022","2.7012","2.6525","2.6861","2.6525","0.72K","-29.14%"
"03/06/2022","3.8118","3.8133","3.8209","3.7512","","42.58%"
"03/04/2022","2.6735","2.5869","2.6455","2.5869","1.48K","6.73%"
"03/03/2022","2.5049","2.5424","2.5424","2.5039","0.42K","-0.53%"
"03/02/2022","2.5183","2.4692","2.4900","2.4520","0.50K","4.41%"
"03/01/2022","2.4119","2.4305","2.4387","2.4305","0.98K","2.42%"
"02/28/2022","2.3550","2.3786","2.3858","2.3786","0.08K","-21.14%"
"02/27/2022","2.9862","3.0190","3.0278","2.9714","","28.37%"
"02/25/2022","2.3262","2.3798","2.3798","2.3302","0.06K","-1.23%"
"02/24/2022","2.3551","2.4100","2.4199","2.4100","0.35K","-0.35%"
"02/23/2022","2.3634","2.3566","2.3644","2.3542","0.04K","1.07%"
"02/22/2022","2.3383","2.3673","2.3678","2.3673","0.23K","-18.88%"
"02/21/2022","2.8826","2.8505","2.9003","2.7934","","1.13%"
"02/20/2022","2.8505","2.8466","2.8518","2.8464","","23.46%"
"02/18/2022","2.3088","2.2523","2.2990","2.2495","0.16K","1.19%"
"02/17/2022","2.2817","2.2828","2.2957","2.2828","0.08K","-0.57%"
"02/16/2022","2.2947","2.2911","2.3010","2.2700","0.14K","1.08%"
"02/15/2022","2.2701","2.2570","2.2570","2.2536","0.06K","-3.09%"
"02/14/2022","2.3426","2.3216","2.3216","2.3036","0.17K","-14.93%"
"02/13/2022","2.7538","2.7456","2.7557","2.7423","","18.79%"
"02/11/2022","2.3182","2.3210","2.3210","2.3210","0.29K","1.69%"
"02/10/2022","2.2796","2.2932","2.2932","2.2750","0.16K","0.06%"
"02/09/2022","2.2783","2.2765","2.2765","2.2765","0.08K","1.70%"
"02/08/2022","2.2403","2.2500","2.2500","2.2465","0.18K","-1.66%"
"02/07/2022","2.2782","2.2782","2.2915","2.2769","0.15K","-15.40%"
"02/06/2022","2.6930","2.6841","2.6959","2.6793","","18.29%"
"02/04/2022","2.2767","2.2739","2.2739","2.2739","0.03K","1.29%"
"02/03/2022","2.2478","2.2500","2.2500","2.2500","0.09K","1.10%"
"02/02/2022","2.2233","2.2335","2.2335","2.2236","0.18K","1.12%"
"02/01/2022","2.1986","2.1721","2.2054","2.1721","0.14K","0.15%"
"01/31/2022","2.1954","2.2182","2.2182","2.2008","0.40K","-14.21%"
"01/30/2022","2.5590","2.5577","2.5610","2.5552","","16.84%"
"01/28/2022","2.1901","2.2214","2.2216","2.2214","0.06K","-0.21%"
"01/27/2022","2.1948","2.2335","2.2335","2.2335","0.38K","-0.53%"
"01/26/2022","2.2065","2.1910","2.2202","2.1910","0.32K","1.47%"
"01/25/2022","2.1746","2.1525","2.1525","2.1525","0.01K","1.81%"
"01/24/2022","2.1360","2.1372","2.1372","2.1268","0.10K","-13.34%"
"01/23/2022","2.4649","2.4451","2.4649","2.4426","","13.61%"
"01/21/2022","2.1697","2.1700","2.1758","2.1500","0.04K","-0.80%"
"01/20/2022","2.1873","2.1823","2.1995","2.1823","0.04K","0.13%"
"01/19/2022","2.1845","2.1909","2.1980","2.1835","0.03K","0.46%"
"01/18/2022","2.1745","2.1795","2.1795","2.1708","0.04K","-10.60%"
"01/17/2022","2.4322","2.4289","2.4348","2.4078","","0.13%"
"01/16/2022","2.4291","2.4250","2.4333","2.4250","","12.55%"
"01/14/2022","2.1582","2.2367","2.2556","2.2315","0.03K","1.09%"
"01/13/2022","2.1349","2.1243","2.1243","2.1243","0.02K","-0.23%"
"01/12/2022","2.1399","2.1317","2.1317","2.1317","0.02K","0.62%"
"01/11/2022","2.1268","2.1023","2.1188","2.0915","0.03K","2.60%"
"01/10/2022","2.0730","2.1664","2.1664","2.1470","0.05K","-9.71%"
"01/09/2022","2.2960","2.3020","2.3070","2.2910","","10.01%"
"01/07/2022","2.0871","2.1813","2.1813","2.1650","0.06K","-0.02%"
"01/06/2022","2.0875","2.0849","2.0849","2.0849","0.07K","0.90%"
"01/05/2022","2.0689","2.0768","2.0787","2.0756","0.02K","0.64%"
"01/04/2022","2.0557","2.0603","2.0632","2.0592","0.00K","1.12%"
"01/03/2022","2.0330","2.0015","2.0427","2.0015","0.05K","-9.15%"
"01/02/2022","2.2377","2.2317","2.2407","2.2308","","11.81%"
"12/31/2021","2.0013","2.1198","2.1198","2.0768","0.01K","-2.67%"
"12/30/2021","2.0561","2.1206","2.1405","2.1206","0.06K","0.79%"
"12/29/2021","2.0399","2.0980","2.1223","2.0960","0.02K","0.72%"
"12/28/2021","2.0254","2.1169","2.1169","2.0931","0.02K","1.06%"
"12/27/2021","2.0042","2.2203","2.2206","2.2190","0.04K","-8.89%"
"12/26/2021","2.1997","2.1933","2.2019","2.1933","","11.97%"
"12/23/2021","1.9645","2.0437","2.0437","2.0437","0.13K","1.05%"
"12/22/2021","1.9441","1.9792","2.0283","1.9792","0.04K","1.32%"
"12/21/2021","1.9187","1.9703","1.9800","1.9663","0.08K","3.02%"
"12/20/2021","1.8624","1.8350","1.8350","1.8102","0.03K","-11.24%"
"12/19/2021","2.0983","2.1016","2.1035","2.0897","","10.23%"
"12/17/2021","1.9035","1.9715","1.9809","1.9667","0.02K","-2.50%"
"12/16/2021","1.9523","1.9932","2.0225","1.9932","0.06K","2.04%"
"12/15/2021","1.9133","1.9645","1.9645","1.9623","0.01K","-0.20%"
"12/14/2021","1.9172","1.9734","1.9827","1.9734","0.01K","-0.86%"
"12/13/2021","1.9338","2.0184","2.0184","1.9965","0.01K","-10.29%"
"12/12/2021","2.1557","2.1483","2.1564","2.1475","","10.50%"
"12/10/2021","1.9509","1.9453","1.9453","1.9452","0.11K","0.46%"
"12/09/2021","1.9419","2.0203","2.0203","1.9913","0.03K","-0.83%"
"12/08/2021","1.9581","1.9447","1.9447","1.9446","0.01K","2.20%"
"12/07/2021","1.9159","1.9077","1.9130","1.9073","0.05K","3.28%"
"12/06/2021","1.8550","1.9230","1.9230","1.9228","0.05K","-6.54%"
"12/05/2021","1.9849","1.9823","1.9867","1.9810","","11.40%"
"12/03/2021","1.7817","1.8100","1.8100","1.8100","0.02K","-0.80%"
