Date,Price,Open,High,Low,Vol.,Change %
1/29/2024,76.78,78.9,79.29,76.41,331.93K,-1.58%
1/26/2024,78.01,77.15,78.26,76.06,365.46K,0.84%
1/25/2024,77.36,75.3,77.51,75.16,320.18K,3.02%
1/24/2024,75.09,74.57,75.83,73.94,323.73K,0.97%
1/23/2024,74.37,74.68,75.25,73.41,306.06K,-1.09%
1/22/2024,75.19,73.41,75.75,72.89,28.91K,2.42%
1/19/2024,73.41,74.08,74.91,73.2,78.23K,-0.90%
1/18/2024,74.08,72.78,74.38,72.18,86.65K,2.09%
1/17/2024,72.56,72,72.95,70.5,315.68K,0.22%
1/16/2024,72.4,72.63,73.56,71.23,430.44K,-0.54%
1/15/2024,72.79,72.69,73.09,71.41,,0.15%
1/12/2024,72.68,73.01,75.25,72.36,403.64K,0.92%
1/11/2024,72.02,71.33,73.81,71.17,373.65K,0.91%
1/10/2024,71.37,72.17,73.59,71.01,352.77K,-1.20%
1/9/2024,72.24,70.91,72.93,70.47,363.45K,2.08%
1/8/2024,70.77,73.51,73.95,70.13,392.25K,-4.12%
1/5/2024,73.81,72.4,74.24,72.21,325.53K,2.24%
1/4/2024,72.19,73.04,74,71.06,344.47K,-0.70%
1/3/2024,72.7,70.5,73.23,69.28,334.86K,3.30%
1/2/2024,70.38,71.71,73.64,70.06,330.99K,-2.21%
1/1/2024,71.97,71.67,72.24,71.67,,0.45%
12/29/2023,71.65,71.99,72.62,71.25,214.49K,-0.17%
12/28/2023,71.77,73.8,74.4,71.72,262.75K,-3.16%
12/27/2023,74.11,75.32,75.66,73.77,253.32K,-1.93%
12/26/2023,75.57,73.56,76.18,73.13,208.72K,2.41%
12/25/2023,73.79,73.49,73.94,73.48,,0.31%
12/22/2023,73.56,73.91,74.98,73.39,222.60K,-0.45%
12/21/2023,73.89,73.81,74.58,72.44,251.98K,-0.44%
12/20/2023,74.22,74.06,75.37,73.6,273.36K,1.06%
12/19/2023,73.44,72.48,74.01,71.85,25.69K,1.34%
12/18/2023,72.47,71.68,74.26,70.64,73.94K,1.46%
12/15/2023,71.43,71.61,72.22,70.3,95.51K,-0.21%
12/14/2023,71.58,69.85,72.46,69.54,275.69K,3.04%
12/13/2023,69.47,68.73,69.89,67.71,307.00K,1.25%
12/12/2023,68.61,71.43,71.96,68.22,324.53K,-3.80%
12/11/2023,71.32,71.15,71.81,70.35,274.41K,0.13%
12/8/2023,71.23,69.76,71.63,69.5,302.25K,2.73%
12/7/2023,69.34,69.28,70.48,68.8,339.00K,-0.06%
12/6/2023,69.38,72.1,72.6,69.11,436.80K,-4.07%
12/5/2023,72.32,73.3,74.12,72.02,358.70K,-0.99%
12/4/2023,73.04,74.58,75.03,72.63,388.83K,-1.39%
12/1/2023,74.07,75.59,76.76,73.93,358.98K,-2.49%
11/30/2023,75.96,77.75,79.6,75.05,559.17K,-2.44%
11/29/2023,77.86,76.56,78.09,75.67,322.17K,1.90%
11/28/2023,76.41,75.07,77.02,74.64,286.62K,2.07%
11/27/2023,74.86,75.31,76.23,74.06,289.56K,-0.90%
11/24/2023,75.54,76.79,77.09,75.07,281.15K,-1.05%
11/23/2023,76.34,76.69,76.81,75.31,,-0.99%
11/22/2023,77.1,77.77,77.97,73.79,389.33K,-0.86%
11/21/2023,77.77,77.65,77.92,76.92,238.63K,0.22%
11/20/2023,77.6,75.65,78.22,75.65,27.25K,2.25%
11/17/2023,75.89,72.97,75.99,72.75,101.48K,4.10%
11/16/2023,72.9,76.6,76.63,72.16,125.17K,-4.90%
11/15/2023,76.66,78.17,78.77,76.31,282.30K,-2.04%
11/14/2023,78.26,78.53,79.77,77.79,263.00K,0.00%
11/13/2023,78.26,77.15,78.64,76.21,262.90K,1.41%
11/10/2023,77.17,75.59,77.73,75.31,267.00K,1.89%
11/9/2023,75.74,75.65,77.16,75.21,303.43K,0.54%
11/8/2023,75.33,77.12,77.53,74.91,429.65K,-2.64%
11/7/2023,77.37,80.93,81.05,77.09,396.29K,-4.27%
11/6/2023,80.82,81.13,82.24,80.66,271.13K,0.39%
11/3/2023,80.51,82.58,83.6,80.1,457.28K,-2.36%
11/2/2023,82.46,80.82,82.83,80.22,307.12K,2.51%
11/1/2023,80.44,81.48,83.42,80.3,321.59K,-0.72%
10/31/2023,81.02,82.59,83.37,80.74,346.01K,-1.57%
10/30/2023,82.31,85,85.3,81.82,356.93K,-3.78%
10/27/2023,85.54,83.53,85.9,83.1,333.76K,2.80%
10/26/2023,83.21,85.37,85.59,82.56,341.79K,-2.55%
10/25/2023,85.39,83.69,85.56,82.08,429.46K,1.97%
10/24/2023,83.74,86.15,86.3,82.94,370.59K,-2.05%
10/23/2023,85.49,88,88.29,85.35,315.52K,-3.67%
10/20/2023,88.75,90.28,90.78,88.33,27.31K,-0.69%
10/19/2023,89.37,88.24,90.68,86.6,72.06K,1.19%
10/18/2023,88.32,87.81,89.88,87.2,92.80K,1.92%
10/17/2023,86.66,87.06,87.75,85.6,197.12K,0.00%
10/16/2023,86.66,87.72,88.33,86.32,235.78K,-1.17%
10/13/2023,87.69,83.51,87.83,83.35,356.86K,5.77%
10/12/2023,82.91,83.2,85.2,82.31,373.49K,-0.69%
10/11/2023,83.49,85.96,86.51,83.11,425.40K,-2.88%
10/10/2023,85.97,86.43,86.74,85.12,337.65K,-0.47%
10/9/2023,86.38,85.25,87.24,84.67,435.04K,4.34%
10/6/2023,82.79,82.28,83.28,81.5,461.14K,0.58%
10/5/2023,82.31,84.45,84.92,82.15,466.00K,-2.27%
10/4/2023,84.22,89.42,89.59,84.16,460.00K,-5.61%
10/3/2023,89.23,88.67,90.27,87.76,350.66K,0.46%
10/2/2023,88.82,90.82,91.88,88.46,334.49K,-2.17%
9/29/2023,90.79,91.76,93.1,90.35,355.78K,-1.00%
9/28/2023,91.71,93.78,95.03,91.39,406.71K,-2.10%
9/27/2023,93.68,90.53,94.17,90.4,504.63K,3.64%
9/26/2023,90.39,89.88,90.74,88.19,318.02K,0.79%
9/25/2023,89.68,90.55,90.83,89.03,328.37K,-0.39%
9/22/2023,90.03,89.62,91.33,89.31,402.09K,0.45%
9/21/2023,89.63,89.3,90.98,88.37,351.03K,-0.72%
9/20/2023,90.28,91.55,91.98,89.87,35.99K,-1.01%
9/19/2023,91.2,92.22,93.74,91.07,94.60K,-0.31%
9/18/2023,91.48,91.2,92.43,90.75,119.26K,0.78%
9/15/2023,90.77,90.67,91.23,89.22,315.00K,0.68%
9/14/2023,90.16,88.81,90.79,88.68,325.27K,1.85%
9/13/2023,88.52,88.75,89.64,88.29,345.97K,-0.36%
9/12/2023,88.84,87.27,89.37,87.22,341.14K,1.78%
9/11/2023,87.29,87.4,88.15,86.71,292.39K,-0.25%
9/8/2023,87.51,86.78,87.95,86.15,294.44K,0.74%
9/7/2023,86.87,87.54,87.74,86.39,270.74K,-0.77%
9/6/2023,87.54,86.72,88.08,85.93,307.12K,0.98%
9/5/2023,86.69,86.06,88.07,85.02,452.91K,1.01%
9/4/2023,85.82,85.85,86.14,85.28,,-0.03%
9/3/2023,85.85,86.06,86.06,85.73,,0.35%
9/1/2023,85.55,83.63,86.06,83.46,420.46K,2.30%
8/31/2023,83.63,81.7,83.69,81.48,368.85K,2.45%
8/30/2023,81.63,81.29,82.05,80.88,299.42K,0.58%
8/29/2023,81.16,79.98,81.41,79.34,284.17K,1.32%
8/28/2023,80.1,80.15,80.87,79.61,246.58K,0.34%
8/25/2023,79.83,78.88,80.45,78.14,411.41K,0.99%
8/24/2023,79.05,78.57,79.28,77.59,349.23K,0.20%
8/23/2023,78.89,79.64,79.91,77.62,378.15K,-1.82%
8/22/2023,80.35,80.8,80.99,80.1,21.69K,-0.46%
8/21/2023,80.72,81.43,82.47,80.61,115.87K,-0.65%
8/18/2023,81.25,80.04,81.61,79.59,128.09K,1.07%
8/17/2023,80.39,79.25,81.08,78.95,235.58K,1.27%
8/16/2023,79.38,81.23,81.43,79.05,325.40K,-1.99%
8/15/2023,80.99,82.52,82.91,80.4,303.21K,-1.84%
8/14/2023,82.51,83.09,83.2,81.76,277.35K,-0.82%
8/11/2023,83.19,82.83,83.81,82.23,331.25K,0.45%
8/10/2023,82.82,84.25,84.89,82.58,362.19K,-1.87%
8/9/2023,84.4,82.88,84.65,82.67,478.14K,1.78%
8/8/2023,82.92,82.53,83.08,79.9,424.55K,1.20%
8/7/2023,81.94,82.82,83.3,81.52,293.04K,-1.06%
8/4/2023,82.82,81.73,83.24,81.51,320.87K,1.56%
8/3/2023,81.55,79.77,81.86,78.69,402.64K,2.59%
8/2/2023,79.49,82.05,82.43,79.05,414.83K,-2.31%
8/1/2023,81.37,81.73,82.22,80.59,307.86K,-0.53%
7/31/2023,81.8,80.65,82,80.13,297.27K,1.51%
7/28/2023,80.58,79.84,80.71,79.07,299.55K,0.61%
7/27/2023,80.09,78.9,80.6,78.87,374.36K,1.66%
7/26/2023,78.78,79.34,79.77,78.55,322.03K,-1.07%
7/25/2023,79.63,78.85,79.9,78.29,349.60K,1.13%
7/24/2023,78.74,77.01,79.28,76.44,368.29K,2.17%
7/21/2023,77.07,75.7,77.29,75.69,308.11K,1.90%
7/20/2023,75.63,75.35,76.15,74.72,23.71K,0.37%
7/19/2023,75.35,75.84,76.97,75.07,92.92K,-0.53%
7/18/2023,75.75,74.18,75.96,73.88,125.09K,2.16%
7/17/2023,74.15,75.02,76.09,73.84,244.79K,-1.68%
7/14/2023,75.42,77.16,77.3,75.11,299.58K,-1.91%
7/13/2023,76.89,75.85,77.33,75.32,379.73K,1.50%
7/12/2023,75.75,74.83,76.15,74.67,352.89K,1.23%
7/11/2023,74.83,73.19,74.96,72.98,326.88K,2.52%
7/10/2023,72.99,73.86,74.15,72.67,301.01K,-1.18%
7/7/2023,73.86,71.89,73.92,71.19,362.63K,2.87%
7/6/2023,71.8,71.8,72.34,70.22,395.38K,0.01%
7/5/2023,71.79,70.15,72.17,69.9,456.81K,1.03%
7/4/2023,71.06,70.08,71.34,69.91,,1.82%
7/3/2023,69.79,70.45,71.77,69.69,303.48K,-1.20%
6/30/2023,70.64,69.82,71.04,69.53,299.87K,1.12%
6/29/2023,69.86,69.25,70.6,68.93,292.87K,0.43%
6/28/2023,69.56,68.01,69.73,67.05,368.30K,2.75%
6/27/2023,67.7,69.49,70.15,67.5,384.75K,-2.41%
6/26/2023,69.37,69.84,70.11,68.71,280.12K,0.30%
6/23/2023,69.16,69.53,69.65,67.35,322.48K,-0.50%
6/22/2023,69.51,72.43,72.65,68.93,421.35K,-4.16%
6/21/2023,72.53,70.9,72.72,70.8,264.66K,2.88%
6/20/2023,70.5,71.45,72.09,69.65,28.74K,-1.14%
6/19/2023,71.31,71.47,72.25,70.83,,-0.22%
6/18/2023,71.47,71.59,71.67,71.42,,-0.43%
6/16/2023,71.78,70.55,71.89,69.95,99.19K,1.64%
6/15/2023,70.62,68.7,70.96,67.97,115.61K,3.44%
6/14/2023,68.27,69.35,70.49,68.07,304.45K,-1.66%
6/13/2023,69.42,67.31,69.83,67.15,366.35K,3.43%
6/12/2023,67.12,70.27,70.33,66.8,404.77K,-4.35%
6/9/2023,70.17,70.94,71.77,70.1,300.72K,-1.57%
6/8/2023,71.29,72.47,73.28,69.03,485.40K,-1.71%
6/7/2023,72.53,71.56,73.19,71.01,299.13K,1.10%
6/6/2023,71.74,71.99,72.33,70.13,314.96K,-0.57%
6/5/2023,72.15,75.03,75.06,71.73,383.94K,0.57%
6/2/2023,71.74,70.21,72.17,70,322.60K,2.34%
6/1/2023,70.1,67.6,71.07,67.51,395.39K,2.95%
5/31/2023,68.09,69.62,69.69,67.03,444.79K,-1.97%
5/30/2023,69.46,73.23,73.55,69.02,440.86K,-4.68%
5/29/2023,72.87,73.22,73.55,72.05,,-0.48%
5/28/2023,73.22,73.11,73.45,73.06,,0.76%
5/26/2023,72.67,71.89,73.05,71.49,261.50K,1.17%
5/25/2023,71.83,74.21,74.37,70.98,422.64K,-3.38%
5/24/2023,74.34,73.77,74.73,73.13,386.61K,1.96%
5/23/2023,72.91,72.1,73.79,71.71,317.59K,1.28%
5/22/2023,71.99,71.7,72.36,70.55,18.68K,0.61%
5/19/2023,71.55,71.94,73.4,71.03,69.95K,-0.43%
5/18/2023,71.86,72.75,72.87,71.42,80.86K,-1.33%
5/17/2023,72.83,70.6,73.26,70.04,273.71K,2.78%
5/16/2023,70.86,71.32,71.79,70.45,232.33K,-0.35%
5/15/2023,71.11,70.04,71.69,69.41,259.01K,1.53%
5/12/2023,70.04,71.42,71.78,69.93,275.44K,-1.17%
5/11/2023,70.87,72.77,73.5,70.63,365.89K,-2.33%
5/10/2023,72.56,73.58,73.89,71.8,351.51K,-1.56%
5/9/2023,73.71,72.84,73.78,71.34,317.49K,0.75%
5/8/2023,73.16,71.35,73.69,71.04,290.08K,2.55%
5/5/2023,71.34,68.7,71.81,68.48,330.59K,4.05%
5/4/2023,68.56,68.16,69.84,63.64,412.50K,-0.06%
5/3/2023,68.6,71.56,71.79,67.95,490.52K,-4.27%
5/2/2023,71.66,75.76,76.11,71.42,417.82K,-5.29%
5/1/2023,75.66,76.66,76.69,74.53,215.02K,-1.46%
4/28/2023,76.78,74.91,76.92,73.93,328.40K,2.70%
4/27/2023,74.76,74.38,75.28,74.03,345.88K,0.62%
4/26/2023,74.3,77.08,77.93,74.05,497.78K,-3.59%
4/25/2023,77.07,78.74,79.07,76.5,361.65K,-2.15%
4/24/2023,78.76,77.97,79.18,76.72,306.72K,1.14%
4/21/2023,77.87,77.13,78.39,76.72,291.11K,0.75%
4/20/2023,77.29,78.87,78.89,76.97,24.99K,-2.36%
4/19/2023,79.16,80.92,81.18,78.46,78.31K,-2.10%
4/18/2023,80.86,81,81.48,79.87,96.29K,0.04%
4/17/2023,80.83,82.48,82.71,80.47,217.05K,-2.05%
4/14/2023,82.52,82.4,83.12,81.76,275.13K,0.44%
4/13/2023,82.16,83.22,83.44,82.11,261.23K,-1.32%
4/12/2023,83.26,81.44,83.53,81.28,356.13K,2.12%
4/11/2023,81.53,79.88,81.59,79.37,309.68K,2.24%
4/10/2023,79.74,80.5,81.22,79.61,264.91K,-1.19%
4/6/2023,80.7,80.37,80.96,79.65,259.52K,0.11%
4/5/2023,80.61,81.01,81.24,79.72,254.97K,-0.12%
4/4/2023,80.71,80.44,81.81,79.61,343.57K,0.36%
4/3/2023,80.42,80.1,81.69,79,547.13K,6.28%
3/31/2023,75.67,74.37,75.72,73.77,304.36K,1.75%
3/30/2023,74.37,72.98,74.63,72.61,269.74K,1.92%
3/29/2023,72.97,73.61,74.37,72.76,312.67K,-0.31%
3/28/2023,73.2,72.86,73.93,72.19,328.47K,0.54%
3/27/2023,72.81,69.42,73.1,69.13,353.60K,5.13%
3/24/2023,69.26,69.51,70.38,66.82,380.85K,-1.00%
3/23/2023,69.96,69.95,71.67,69.14,335.24K,-1.33%
3/22/2023,70.9,69.48,71.31,68.89,337.64K,2.26%
3/21/2023,69.33,67.62,69.6,66.77,26.35K,2.50%
3/20/2023,67.64,66.62,67.7,64.12,76.87K,1.35%
3/17/2023,66.74,68.26,69.64,65.17,152.26K,-2.36%
3/16/2023,68.35,68.22,69.38,65.71,327.12K,1.09%
3/15/2023,67.61,71.56,72.56,65.65,555.16K,-5.22%
3/14/2023,71.33,74.7,74.9,70.78,432.86K,-4.64%
3/13/2023,74.8,76.6,77.47,72.3,457.42K,-2.45%
3/10/2023,76.68,75.65,77.11,74.77,371.83K,1.27%
3/9/2023,75.72,76.5,78.06,75.43,349.96K,-1.23%
3/8/2023,76.66,77.32,77.73,76.11,335.93K,-1.19%
3/7/2023,77.58,80.5,80.94,77.06,398.24K,-3.58%
3/6/2023,80.46,79.92,80.63,78.32,292.35K,0.98%
3/3/2023,79.68,77.89,79.9,75.83,374.20K,1.94%
3/2/2023,78.16,77.74,78.59,77.23,260.33K,0.60%
3/1/2023,77.69,76.85,77.85,76.12,342.12K,0.83%
2/28/2023,77.05,75.76,77.83,75.55,300.09K,1.81%
2/27/2023,75.68,76.42,76.82,74.99,266.09K,-0.84%
2/24/2023,76.32,75.6,76.63,74.09,313.04K,1.23%
2/23/2023,75.39,73.92,75.99,73.83,333.84K,1.95%
2/22/2023,73.95,76.11,76.55,73.8,332.02K,-2.90%
2/21/2023,76.16,76.53,77.51,75.69,35.48K,-1.47%
2/20/2023,77.3,76.69,77.74,76.33,,0.82%
2/19/2023,76.67,76.69,76.82,76.53,,0.43%
2/17/2023,76.34,78.07,78.25,75.06,93.27K,-2.74%
2/16/2023,78.49,78.54,79.54,77.92,117.60K,-0.13%
2/15/2023,78.59,78.83,79.15,77.25,264.49K,-0.59%
2/14/2023,79.06,79.06,79.61,77.46,299.94K,-1.35%
2/13/2023,80.14,79.94,80.62,78.45,301.30K,0.53%
2/10/2023,79.72,77.68,80.33,77.47,356.06K,2.13%
2/9/2023,78.06,78.45,78.84,76.52,324.16K,-0.52%
2/8/2023,78.47,77.49,78.57,77.08,353.47K,1.72%
2/7/2023,77.14,74.57,77.6,74.35,408.28K,4.09%
2/6/2023,74.11,73.23,74.51,72.25,380.03K,0.98%
2/3/2023,73.39,75.92,78,73.1,413.41K,-3.28%
2/2/2023,75.88,76.79,77.24,74.97,339.76K,-0.69%
2/1/2023,76.41,79.06,79.73,76.05,360.86K,-3.12%
1/31/2023,78.87,77.91,79.25,76.55,312.73K,1.25%
1/30/2023,77.9,80.04,80.49,77.66,327.43K,-2.23%
1/27/2023,79.68,81.22,82.48,79.04,367.59K,-1.64%
1/26/2023,81.01,80.48,82.14,79.92,291.06K,1.07%
1/25/2023,80.15,80.26,81.23,79.45,297.23K,0.02%
1/24/2023,80.13,81.62,82.22,79.66,288.21K,-1.83%
1/23/2023,81.62,81.79,82.64,81.05,297.08K,-0.02%
1/20/2023,81.64,80.84,81.91,79.91,300.15K,1.28%
1/19/2023,80.61,79.43,81.49,78.45,321.13K,1.02%
1/18/2023,79.8,81.34,82.66,79.21,326.23K,-0.81%
1/17/2023,80.45,80.34,81.51,78.8,267.91K,1.78%
1/16/2023,79.04,79.78,79.92,78.8,,-0.93%
1/15/2023,79.78,80.17,80.19,79.78,,-0.41%
1/13/2023,80.11,78.58,80.37,78.23,189.32K,1.86%
1/12/2023,78.65,77.9,79.37,77.35,188.06K,1.25%
1/11/2023,77.68,75.06,78.06,74.56,179.83K,3.06%
1/10/2023,75.37,75.16,76.16,74.16,164.98K,0.60%
1/9/2023,74.92,73.87,76.97,73.79,154.20K,1.19%
1/6/2023,74.04,74.18,75.71,73.52,95.22K,0.16%
1/5/2023,73.92,73.51,75.15,72.74,112.45K,1.12%
1/4/2023,73.1,77.41,77.62,73.01,149.77K,-5.21%
1/3/2023,77.12,80.66,81.62,76.81,139.84K,-4.16%
1/2/2023,80.47,80.57,80.61,80.18,,0.00%
12/30/2022,80.47,78.59,80.57,77.72,,2.37%
12/29/2022,78.61,78.61,78.83,76.81,,0.01%
12/28/2022,78.6,79.75,79.88,77.33,,-1.47%
12/27/2022,79.77,80.97,81.17,79.17,,-1.48%
12/26/2022,80.97,79.92,81.06,79.92,,2.05%
12/23/2022,79.34,78.44,80.31,78,,1.13%
12/22/2022,78.45,78.47,79.88,77.03,,0.27%
12/21/2022,78.24,76,78.56,75.81,,2.64%
12/20/2022,76.23,75.77,76.96,74.46,,0.45%
12/19/2022,75.89,75.54,76.59,74.04,,1.93%
12/16/2022,74.45,76.24,76.57,73.33,,-2.36%
12/15/2022,76.25,77.26,77.76,75.38,,-1.32%
12/14/2022,77.27,75.19,77.74,74.91,,2.77%
12/13/2022,75.19,73.42,76.36,73.22,,2.38%
12/12/2022,73.44,71.89,73.98,70.25,,2.14%
12/11/2022,71.9,71.78,72.31,71.65,,0.56%
12/9/2022,71.5,72.07,72.92,70.11,,-0.78%
12/8/2022,72.06,72.57,75.39,71.14,,-0.72%
12/7/2022,72.58,74.47,75.36,71.75,,-2.54%
12/6/2022,74.47,77.41,77.88,73.43,,-3.79%
12/5/2022,77.4,81.13,82.71,76.78,,-4.62%
12/4/2022,81.15,80.06,81.29,79.89,,1.06%
12/2/2022,80.3,81.32,82.19,79.68,,-1.27%
12/1/2022,81.33,80.56,83.33,79.94,,0.96%
11/30/2022,80.56,78.75,81.34,78.41,,3.02%
11/29/2022,78.2,76.54,79.65,76.29,381.87K,1.24%
11/28/2022,77.24,75.93,77.84,73.6,405.03K,1.26%
11/25/2022,76.28,77.51,79.9,76.22,266.45K,-2.14%
11/24/2022,77.95,77.53,78.19,76.92,,0.01%
11/23/2022,77.94,81.08,81.95,76.83,379.15K,-3.72%
11/22/2022,80.95,80.22,82.36,79.85,269.62K,1.53%
11/21/2022,79.73,80.3,80.3,75.08,21.98K,-0.44%
11/18/2022,80.08,82.09,82.64,77.24,96.58K,-1.91%
11/17/2022,81.64,85.22,85.45,81.4,138.48K,-4.62%
11/16/2022,85.59,86.89,87.51,84.2,225.67K,-1.53%
11/15/2022,86.92,85.25,88.68,84.06,331.71K,1.22%
11/14/2022,85.87,89.02,89.84,85.15,315.45K,-3.47%
11/11/2022,88.96,86.27,90.1,86.18,301.66K,2.88%
11/10/2022,86.47,85.85,87.35,84.7,340.01K,0.75%
11/9/2022,85.83,88.57,89.24,85.5,388.30K,-3.46%
11/8/2022,88.91,91.87,92.17,88.52,344.22K,-3.14%
11/7/2022,91.79,91,93.74,90.4,322.42K,-0.89%
11/4/2022,92.61,87.9,92.87,87.82,354.06K,5.04%
11/3/2022,88.17,89.35,89.67,87.6,239.82K,-2.03%
11/2/2022,90,88.62,90.36,87.72,280.96K,1.84%
11/1/2022,88.37,86.43,89.45,85.92,274.32K,2.13%
10/31/2022,86.53,88.39,88.65,85.3,285.34K,-1.56%
10/28/2022,87.9,88.67,88.76,87.08,263.40K,-1.32%
10/27/2022,89.08,88.26,89.79,87.33,292.56K,1.33%
10/26/2022,87.91,85.07,88.41,84.14,287.18K,3.04%
10/25/2022,85.32,84.88,86.03,83.06,240.44K,0.87%
10/24/2022,84.58,85.24,85.92,82.63,250.73K,-0.55%
10/21/2022,85.05,85.07,85.9,83.15,272.80K,-1.08%
10/20/2022,85.98,85.94,88.17,85.22,18.18K,0.50%
10/19/2022,85.55,83.69,86.2,82.59,71.31K,3.30%
10/18/2022,82.82,85.7,86.51,82.09,97.30K,-3.09%
10/17/2022,85.46,85.59,87.12,84.61,172.02K,-0.18%
10/14/2022,85.61,89.27,89.73,85.2,237.03K,-3.93%
10/13/2022,89.11,87.08,89.66,85.56,298.03K,2.11%
10/12/2022,87.27,88.67,90.07,86.28,332.27K,-2.33%
10/11/2022,89.35,91.14,91.35,87.91,333.16K,-1.95%
10/10/2022,91.13,93.48,93.64,90.54,289.51K,-1.63%
10/7/2022,92.64,88.93,93.31,88,429.16K,4.74%
10/6/2022,88.45,88.08,89.07,87.04,235.30K,0.79%
10/5/2022,87.76,86.37,88.42,85.42,329.79K,1.43%
10/4/2022,86.52,83.22,86.98,83.22,302.55K,3.46%
10/3/2022,83.63,81.02,84.56,80.87,287.17K,5.21%
9/30/2022,79.49,81.74,82.56,79.14,253.15K,-2.14%
9/29/2022,81.23,81.9,82.94,80.34,286.13K,-1.12%
9/28/2022,82.15,78.08,82.34,76.55,324.68K,4.65%
9/27/2022,78.5,76.47,79.51,76.42,283.61K,2.33%
9/26/2022,76.71,79.23,80.31,76.25,280.93K,-2.58%
9/23/2022,78.74,83.54,83.92,78.04,334.27K,-5.69%
9/22/2022,83.49,83.07,86,82.4,303.49K,0.66%
9/21/2022,82.94,84.25,86.68,82.49,339.68K,-1.79%
9/20/2022,84.45,85.61,86.45,83.52,26.23K,-1.49%
9/19/2022,85.73,85.21,86.22,82.1,59.63K,0.73%
9/16/2022,85.11,85.16,86.59,84.27,87.83K,0.01%
9/15/2022,85.1,88.91,89.15,84.53,235.36K,-3.82%
9/14/2022,88.48,87.94,90.19,86.18,335.38K,1.34%
9/13/2022,87.31,88.09,89.31,85.06,348.00K,-0.54%
9/12/2022,87.78,86.25,89.1,85.16,275.10K,1.14%
9/9/2022,86.79,82.8,87.2,82.71,305.19K,3.89%
9/8/2022,83.54,81.91,84.25,81.2,342.76K,1.95%
9/7/2022,81.94,86.93,87.76,81.5,380.78K,-5.69%
9/6/2022,86.88,86.84,90.39,86.18,420.26K,-2.34%
9/5/2022,88.96,88.27,90.37,87.98,,0.80%
9/4/2022,88.25,86.91,88.28,86.91,,1.59%
9/2/2022,86.87,86.56,89.66,86.35,277.53K,0.30%
9/1/2022,86.61,88.83,89.63,85.98,305.11K,-3.28%
8/31/2022,89.55,92.31,92.73,88.27,344.15K,-2.28%
8/30/2022,91.64,96.9,97.66,90.54,386.27K,-5.54%
8/29/2022,97.01,92.96,97.37,92.29,283.46K,4.24%
8/26/2022,93.06,93.06,94.02,91.08,288.39K,0.58%
8/25/2022,92.52,95.35,95.76,92.29,279.88K,-2.50%
8/24/2022,94.89,93.78,95.4,92.79,320.39K,1.23%
8/23/2022,93.74,90.55,94.22,90.42,285.61K,3.89%
8/22/2022,90.23,89.65,91.26,86.6,24.87K,-0.59%
8/19/2022,90.77,90.39,92.09,88.38,58.71K,0.30%
8/18/2022,90.5,87.39,91.46,87.32,80.03K,2.71%
8/17/2022,88.11,87.1,89.16,85.88,230.35K,1.83%
8/16/2022,86.53,87.93,90.65,85.73,305.37K,-3.22%
8/15/2022,89.41,91.94,92.1,86.82,275.44K,-2.91%
8/12/2022,92.09,94.09,94.81,91.16,264.95K,-2.38%
8/11/2022,94.34,91.55,95.05,91.24,341.23K,2.62%
8/10/2022,91.93,90.51,92.43,87.66,383.77K,1.58%
8/9/2022,90.5,90.69,92.65,89.05,347.05K,-0.29%
8/8/2022,90.76,88.46,90.89,87.22,340.16K,1.97%
8/5/2022,89.01,88.06,90.76,87.01,350.02K,0.53%
8/4/2022,88.54,90.95,91.9,87.55,334.93K,-2.34%
8/3/2022,90.66,93.83,96.57,90.38,395.10K,-3.98%
8/2/2022,94.42,93.75,96.47,92.59,328.54K,0.56%
8/1/2022,93.89,98.46,98.65,92.42,365.29K,-4.80%
7/29/2022,98.62,97.3,101.88,96.41,349.37K,2.28%
7/28/2022,96.42,98.17,99.84,96.04,318.40K,-0.86%
7/27/2022,97.26,95.6,98.59,94.3,321.90K,2.40%
7/26/2022,94.98,96.33,99,94.76,310.04K,-1.78%
7/25/2022,96.7,95.1,96.94,93.01,279.00K,2.11%
7/22/2022,94.7,96.51,97.95,94.23,307.57K,-1.71%
7/21/2022,96.35,99.91,99.99,94.59,318.91K,-5.78%
7/20/2022,102.26,103.6,104.39,101.51,28.96K,-1.88%
7/19/2022,104.22,102,104.46,99.85,63.15K,1.58%
7/18/2022,102.6,97.27,102.8,95.85,84.67K,5.13%
7/15/2022,97.59,96.39,99.03,94.57,240.77K,1.89%
7/14/2022,95.78,96.57,97,90.56,387.53K,-0.54%
7/13/2022,96.3,95.89,97.96,93.67,347.19K,0.48%
7/12/2022,95.84,103.46,103.49,95.35,398.55K,-7.93%
7/11/2022,104.09,104.79,105.05,100.89,348.57K,-0.67%
7/8/2022,104.79,102.22,105.24,101.51,327.46K,2.01%
7/7/2022,102.73,98.22,104.48,96.57,379.86K,4.26%
7/6/2022,98.53,100.36,102.14,95.1,444.11K,-0.97%
7/5/2022,99.5,108.8,111.45,97.43,594.22K,-9.87%
7/4/2022,110.4,108.17,110.77,107.25,,2.04%
7/3/2022,108.19,108.67,108.81,108.14,,-0.22%
7/1/2022,108.43,106.01,109.34,104.56,305.34K,2.52%
6/30/2022,105.76,109.7,110.45,105.1,362.89K,-3.66%
6/29/2022,109.78,111.86,114.05,109.22,322.06K,-1.77%
6/28/2022,111.76,110.18,112.22,109.62,306.75K,2.00%
6/27/2022,109.57,107.22,110.54,105.6,282.91K,1.81%
